2020-12-22 21:16:27,986 [Link.fromString] origName=d1, destName=s1, delay=10, bandwidth=1000, loss=-1
2020-12-22 21:16:27,986 [Link.fromString] origName=d1, destName=h4, delay=10, bandwidth=1000, loss=-1
2020-12-22 21:16:27,986 [Link.fromString] origName=d1, destName=h2, delay=10, bandwidth=1000, loss=-1
2020-12-22 21:16:27,986 [Link.fromString] origName=d2, destName=v4, delay=10, bandwidth=1000, loss=-1
2020-12-22 21:16:27,986 [Link.fromString] origName=d2, destName=s2, delay=10, bandwidth=1000, loss=-1
2020-12-22 21:16:27,986 [Link.fromString] origName=d2, destName=h1, delay=10, bandwidth=1000, loss=-1
2020-12-22 21:16:27,986 [Link.fromString] origName=d2, destName=v0, delay=10, bandwidth=1000, loss=-1
2020-12-22 21:16:27,986 [Link.fromString] origName=d3, destName=d0, delay=10, bandwidth=1000, loss=-1
2020-12-22 21:16:27,986 [Link.fromString] origName=d3, destName=s3, delay=10, bandwidth=1000, loss=-1
2020-12-22 21:16:27,986 [Link.fromString] origName=d3, destName=v1, delay=10, bandwidth=1000, loss=-1
2020-12-22 21:16:27,986 [Link.fromString] origName=d3, destName=s2, delay=10, bandwidth=1000, loss=-1
2020-12-22 21:16:27,987 [Link.fromString] origName=d4, destName=s1, delay=10, bandwidth=1000, loss=-1
2020-12-22 21:16:27,987 [Link.fromString] origName=d4, destName=d1, delay=10, bandwidth=1000, loss=-1
2020-12-22 21:16:27,987 [Link.fromString] origName=d4, destName=h4, delay=10, bandwidth=1000, loss=-1
2020-12-22 21:16:27,987 [Link.fromString] origName=d4, destName=h2, delay=10, bandwidth=1000, loss=-1
2020-12-22 21:16:27,987 [Link.fromString] origName=s0, destName=h0, delay=10, bandwidth=1000, loss=-1
2020-12-22 21:16:27,987 [Link.fromString] origName=s0, destName=v0, delay=10, bandwidth=1000, loss=-1
2020-12-22 21:16:27,987 [Link.fromString] origName=s0, destName=v3, delay=10, bandwidth=1000, loss=-1
2020-12-22 21:16:27,987 [Link.fromString] origName=s0, destName=v4, delay=10, bandwidth=1000, loss=-1
2020-12-22 21:16:27,987 [Link.fromString] origName=s1, destName=d4, delay=10, bandwidth=1000, loss=-1
2020-12-22 21:16:27,987 [Link.fromString] origName=s1, destName=h2, delay=10, bandwidth=1000, loss=-1
2020-12-22 21:16:27,987 [Link.fromString] origName=s1, destName=d1, delay=10, bandwidth=1000, loss=-1
